IndividuID,Continent,Age,Sexe,EducationAnnees,Travaille,AccesInternet,TailleMenage,RevenuMensuel,DepensesMensuelles
7213,AmeriqueDuNord,42.0,Homme,12.0,,1.0,,5499.5,3410.3
7214,Europe,41.0,Femme,8.0,Non,,3.0,,
7215,Europe,35.0,Femme,,Non,1.0,4.0,2385.0,1828.1
7216,AmeriqueDuNord,34.0,Femme,10.0,,0.0,5.0,3839.8,2128.3
7217,Asie,40.0,Femme,10.0,Oui,1.0,5.0,4557.6,3594.8
7218,Oceanie,46.0,Homme,10.0,Non,0.0,3.0,4627.0,3044.7
7219,AmeriqueDuSud,,Femme,9.0,Non,0.0,4.0,2634.8,1900.0
7220,AmeriqueDuSud,42.0,Homme,9.0,Oui,1.0,3.0,4879.4,3698.9
7221,Afrique,,Femme,6.0,Oui,1.0,3.0,,
7222,AmeriqueDuNord,33.0,Femme,6.0,Non,1.0,3.0,3982.7,3071.8
7223,Oceanie,45.0,Femme,7.0,Non,0.0,5.0,3057.5,2389.0
7224,Antarctique,46.0,Femme,8.0,Oui,0.0,4.0,4977.8,3747.2
7225,Antarctique,36.0,Homme,7.0,Non,1.0,4.0,4682.9,3184.4
7226,Antarctique,34.0,Femme,13.0,Non,1.0,,5967.9,4004.3
7227,AmeriqueDuSud,35.0,Femme,9.0,Non,1.0,4.0,,
7228,Afrique,27.0,Homme,12.0,Oui,1.0,4.0,5031.5,3089.6
7229,AmeriqueDuNord,43.0,Femme,10.0,Non,1.0,6.0,3968.9,2436.0
7230,AmeriqueDuSud,43.0,Homme,8.0,Oui,1.0,2.0,4282.6,3073.6
7231,AmeriqueDuNord,37.0,Femme,8.0,Oui,0.0,3.0,4749.0,2753.0
7232,Oceanie,24.0,Femme,8.0,Oui,0.0,5.0,4254.7,3154.1
7233,Europe,33.0,Femme,7.0,Non,1.0,2.0,4165.4,3189.8
7234,AmeriqueDuSud,46.0,Femme,8.0,Non,0.0,4.0,3321.2,2204.8
7235,AmeriqueDuNord,,Femme,8.0,Oui,1.0,5.0,4213.4,2930.9
7236,Oceanie,33.0,Femme,11.0,Non,0.0,4.0,3882.0,2879.7
7237,AmeriqueDuNord,33.0,Homme,7.0,Oui,0.0,3.0,4618.4,3609.5
7238,Oceanie,29.0,Femme,12.0,Oui,1.0,5.0,5874.4,4192.3
7239,Oceanie,35.0,Homme,12.0,Non,,5.0,4707.5,2936.1
7240,AmeriqueDuNord,28.0,Homme,14.0,Oui,0.0,4.0,6120.1,4501.6
7241,AmeriqueDuNord,31.0,Femme,10.0,Oui,1.0,6.0,5441.1,3627.9
7242,AmeriqueDuNord,41.0,Homme,9.0,Non,1.0,4.0,3932.5,3091.7
7243,Europe,43.0,Femme,8.0,Oui,1.0,4.0,4800.1,3366.2
7244,Europe,25.0,Femme,7.0,Non,0.0,5.0,3356.6,2158.6
7245,Antarctique,44.0,Femme,12.0,Non,1.0,3.0,5730.1,4259.4
7246,Antarctique,41.0,Femme,,Non,0.0,3.0,2641.7,1783.6
7247,AmeriqueDuSud,26.0,Femme,11.0,Oui,0.0,6.0,4631.3,2686.3
7248,Antarctique,35.0,Femme,9.0,Oui,1.0,3.0,5126.0,3833.3
7249,AmeriqueDuNord,35.0,Femme,13.0,Non,1.0,2.0,5137.3,3539.7
7250,Europe,46.0,Homme,9.0,Oui,1.0,4.0,4973.1,3082.0
7251,Afrique,40.0,Femme,8.0,Oui,0.0,3.0,3714.7,2600.2
7252,Europe,39.0,Femme,8.0,Oui,0.0,5.0,4237.2,3034.1
7253,Oceanie,36.0,Femme,9.0,Non,1.0,2.0,4414.6,3168.0
7254,Oceanie,33.0,Homme,11.0,Non,1.0,6.0,4875.7,3151.6
7255,AmeriqueDuSud,42.0,Femme,12.0,Non,0.0,4.0,3948.5,2895.3
7256,Europe,46.0,Homme,6.0,Non,1.0,,4599.0,3434.9
7257,Europe,46.0,Femme,7.0,Non,1.0,4.0,4359.8,3169.7
7258,Asie,38.0,Femme,8.0,Non,0.0,3.0,3042.7,2033.6
7259,Oceanie,35.0,Femme,9.0,Non,0.0,4.0,3621.4,2792.5
7260,Asie,34.0,Femme,9.0,Oui,1.0,6.0,3997.3,3134.2
7261,AmeriqueDuSud,,Homme,7.0,Non,1.0,4.0,2648.2,1729.0
7262,AmeriqueDuSud,45.0,Homme,8.0,Oui,1.0,5.0,4600.6,3653.9
7263,Europe,30.0,Femme,6.0,Oui,1.0,6.0,4190.8,3282.6
7264,AmeriqueDuNord,28.0,Homme,9.0,Oui,1.0,5.0,5094.1,3711.9
7265,Asie,31.0,Femme,9.0,Oui,1.0,4.0,4047.0,2937.3
7266,Europe,26.0,Homme,8.0,Oui,0.0,5.0,4952.2,3755.0
7267,AmeriqueDuSud,,Femme,9.0,Oui,,3.0,3205.1,1973.4
7268,Oceanie,43.0,Femme,7.0,Non,1.0,4.0,3903.1,2780.0
7269,Europe,30.0,Femme,9.0,Oui,0.0,3.0,4726.6,3616.3
7270,AmeriqueDuSud,26.0,Femme,14.0,Non,0.0,6.0,3927.0,3075.1
7271,Europe,37.0,Femme,13.0,Non,1.0,5.0,5282.0,4383.8
7272,Europe,27.0,Homme,14.0,Non,1.0,3.0,5251.6,3899.2
7273,Europe,47.0,Femme,9.0,Oui,,4.0,4390.9,2598.7
7274,AmeriqueDuSud,37.0,Femme,11.0,Oui,0.0,4.0,,
7275,AmeriqueDuSud,25.0,Femme,6.0,Oui,1.0,6.0,3452.9,2644.0
7276,Asie,37.0,Femme,6.0,Non,1.0,3.0,3631.9,2992.4
7277,AmeriqueDuNord,32.0,Homme,7.0,Oui,1.0,4.0,4986.1,3313.4
7278,Antarctique,35.0,Homme,11.0,Non,1.0,4.0,5000.0,3808.1
7279,AmeriqueDuSud,45.0,Homme,13.0,Non,0.0,2.0,4554.6,2905.0
7280,Asie,38.0,Homme,7.0,Non,0.0,2.0,,
7281,AmeriqueDuSud,37.0,Femme,9.0,Non,0.0,,3168.7,2580.3
7282,AmeriqueDuNord,35.0,Femme,8.0,Non,1.0,5.0,4080.7,3146.6
7283,Afrique,36.0,Femme,7.0,Non,0.0,5.0,2706.6,1826.3
7284,Europe,23.0,Homme,6.0,,0.0,5.0,3745.0,2743.0
7285,AmeriqueDuSud,39.0,Femme,13.0,Non,1.0,6.0,4294.3,3065.3
7286,Antarctique,38.0,Homme,11.0,Oui,0.0,3.0,6149.2,3901.6
7287,Europe,44.0,Femme,11.0,Oui,,6.0,4973.3,2942.8
7288,AmeriqueDuNord,33.0,Homme,7.0,Oui,0.0,3.0,4586.5,3727.2
7289,Asie,28.0,Femme,11.0,Oui,1.0,4.0,5210.6,3815.6
7290,Europe,24.0,Femme,12.0,,0.0,6.0,4245.1,2591.4
7291,AmeriqueDuNord,26.0,Femme,9.0,Non,1.0,3.0,4179.2,2582.2
7292,Antarctique,35.0,Femme,9.0,Oui,0.0,4.0,5508.9,3854.0
7293,Asie,32.0,Femme,11.0,Non,1.0,5.0,,
7294,Afrique,40.0,Femme,13.0,Oui,1.0,5.0,,
7295,Asie,,Femme,13.0,Non,1.0,4.0,3462.8,2846.3
7296,AmeriqueDuNord,42.0,Homme,8.0,Non,1.0,5.0,3808.9,2649.4
7297,Antarctique,37.0,Homme,8.0,Non,1.0,2.0,4620.6,3269.0
7298,Antarctique,43.0,Homme,9.0,Non,0.0,4.0,4920.6,3201.5
7299,Europe,46.0,Homme,12.0,Oui,1.0,3.0,5550.2,4108.7
7300,Antarctique,26.0,Femme,12.0,Oui,0.0,5.0,5790.0,4283.7
7301,Antarctique,30.0,Homme,7.0,Non,1.0,3.0,4263.6,2827.8
7302,Asie,44.0,Femme,10.0,Oui,1.0,6.0,4724.2,3720.6
7303,Afrique,30.0,Femme,12.0,Non,1.0,3.0,3889.5,2720.7
7304,Europe,41.0,Femme,11.0,Oui,0.0,5.0,4915.3,3571.3
7305,Asie,32.0,Femme,11.0,Non,0.0,3.0,3822.9,2356.4
7306,Afrique,27.0,Homme,13.0,Non,1.0,4.0,,
7307,Asie,43.0,Homme,8.0,Oui,1.0,4.0,4463.9,3148.2
7308,Europe,40.0,Homme,11.0,Oui,1.0,6.0,5762.3,4585.3
7309,AmeriqueDuNord,31.0,Homme,6.0,Oui,0.0,,4776.1,2971.2
7310,Asie,34.0,Femme,7.0,Non,1.0,4.0,3838.5,2195.5
7311,Asie,38.0,Femme,6.0,Oui,1.0,3.0,3594.2,2362.4
7312,Afrique,41.0,Femme,9.0,Oui,0.0,3.0,3495.5,2391.5
7313,Afrique,39.0,Femme,10.0,Non,0.0,6.0,3321.8,2455.2
7314,Oceanie,30.0,Homme,10.0,Oui,0.0,,5170.5,3889.7
7315,Europe,34.0,Femme,8.0,Oui,1.0,4.0,4940.1,2873.6
7316,Asie,30.0,Femme,12.0,Non,1.0,6.0,4358.8,3107.3
7317,Asie,44.0,Femme,10.0,Oui,1.0,3.0,4598.1,3501.2
7318,AmeriqueDuNord,32.0,Homme,12.0,Oui,0.0,3.0,5582.0,4177.4
7319,Antarctique,31.0,Femme,12.0,Non,1.0,3.0,5353.5,3860.9
7320,AmeriqueDuNord,43.0,Homme,14.0,Oui,1.0,3.0,6435.6,4548.0
7321,Afrique,29.0,Femme,8.0,Oui,,4.0,3326.4,2243.0
7322,Asie,41.0,Femme,7.0,Non,1.0,3.0,3913.2,2955.3
7323,Oceanie,31.0,Homme,9.0,Non,,2.0,,
7324,Oceanie,41.0,Homme,13.0,Non,0.0,4.0,4767.4,3973.5
7325,Asie,29.0,Femme,9.0,Oui,1.0,3.0,4289.7,2710.7
7326,Asie,42.0,Femme,,Non,1.0,5.0,1948.7,1197.8
7327,Oceanie,41.0,Homme,12.0,Non,,3.0,4938.4,3149.9
7328,Europe,23.0,Femme,10.0,Oui,1.0,4.0,4809.0,3095.2
7329,AmeriqueDuSud,31.0,Homme,14.0,Non,0.0,2.0,4110.3,3075.0
7330,Oceanie,45.0,Femme,6.0,Oui,0.0,4.0,3925.2,3048.5
7331,Oceanie,46.0,Homme,12.0,,0.0,4.0,4747.3,3564.8
7332,Oceanie,32.0,Femme,12.0,Oui,1.0,5.0,5794.4,3684.4
7333,AmeriqueDuNord,27.0,Homme,8.0,Non,,3.0,3907.8,2569.2
7334,Asie,36.0,Homme,13.0,Non,0.0,5.0,4200.1,2804.7
7335,Europe,42.0,Homme,7.0,,1.0,4.0,4046.6,2789.3
7336,Afrique,30.0,Homme,10.0,Non,0.0,5.0,2832.5,2184.1
7337,AmeriqueDuNord,27.0,Homme,,Oui,1.0,3.0,3481.5,2664.9
7338,AmeriqueDuNord,27.0,Homme,10.0,Oui,,2.0,5015.5,3213.3
7339,Oceanie,28.0,Homme,11.0,Non,,3.0,4900.8,3032.5
7340,Afrique,26.0,Femme,11.0,Non,0.0,3.0,2930.7,1977.5
7341,Asie,31.0,Femme,8.0,Non,0.0,3.0,3261.4,2287.4
7342,Antarctique,32.0,Femme,9.0,Non,1.0,2.0,4498.6,2868.5
7343,AmeriqueDuNord,33.0,Femme,10.0,Oui,,4.0,4512.4,3497.5
7344,Europe,30.0,Homme,10.0,Non,1.0,3.0,4514.5,3350.9
7345,AmeriqueDuSud,,Homme,8.0,Non,1.0,4.0,3216.6,2054.7
7346,Europe,45.0,Homme,7.0,Oui,0.0,3.0,5085.1,3494.6
7347,Oceanie,29.0,Homme,13.0,Non,0.0,5.0,4296.1,3396.4
7348,Europe,27.0,Homme,12.0,Non,,3.0,4728.2,3314.6
7349,AmeriqueDuNord,34.0,Homme,6.0,Oui,0.0,3.0,4571.0,3339.3
7350,Afrique,26.0,Femme,9.0,Non,0.0,3.0,2398.9,1582.6
7351,Oceanie,41.0,Homme,9.0,,0.0,3.0,4397.5,3086.4
7352,AmeriqueDuSud,,Homme,6.0,Non,1.0,5.0,1952.1,1031.2
7353,AmeriqueDuNord,39.0,Homme,8.0,Oui,1.0,3.0,4963.8,3204.3
7354,Antarctique,47.0,Femme,,,0.0,3.0,2563.8,1842.5
7355,Oceanie,28.0,Homme,12.0,Oui,1.0,4.0,6052.2,4914.8
7356,Oceanie,35.0,Homme,13.0,Oui,1.0,3.0,5583.1,3667.7
7357,AmeriqueDuNord,33.0,Femme,13.0,Oui,1.0,4.0,5280.9,3985.5
7358,AmeriqueDuNord,33.0,Femme,13.0,Non,0.0,5.0,4744.1,3236.6
7359,Antarctique,42.0,Homme,7.0,Oui,0.0,5.0,4915.1,3377.7
7360,AmeriqueDuSud,46.0,Homme,,Oui,0.0,6.0,2798.7,2003.3
7361,AmeriqueDuNord,26.0,Homme,13.0,Oui,1.0,4.0,5998.7,4643.1
7362,AmeriqueDuSud,26.0,Femme,7.0,Oui,,,3571.7,2739.8
7363,AmeriqueDuNord,39.0,Homme,9.0,Oui,0.0,3.0,4573.7,2954.6
7364,Afrique,39.0,Homme,14.0,Non,0.0,3.0,4023.8,2700.9
7365,Asie,,Femme,9.0,Oui,0.0,3.0,4134.4,2618.5
7366,Europe,25.0,Femme,14.0,Non,1.0,5.0,5447.7,4315.2
7367,Oceanie,45.0,Femme,11.0,Oui,0.0,2.0,4982.5,3671.7
7368,AmeriqueDuSud,45.0,Homme,12.0,Non,1.0,6.0,3963.4,3174.7
7369,Antarctique,29.0,Homme,7.0,Oui,,4.0,5222.7,3556.1
7370,AmeriqueDuSud,33.0,Femme,7.0,Non,,3.0,2703.6,1846.3
7371,Afrique,26.0,Homme,13.0,Non,0.0,3.0,3665.0,2413.3
7372,Oceanie,35.0,Femme,11.0,Oui,0.0,3.0,4749.4,3177.3
7373,Antarctique,,Femme,7.0,Non,1.0,3.0,3739.4,3010.4
7374,Asie,34.0,Femme,8.0,Non,0.0,4.0,3136.6,2373.4
7375,AmeriqueDuNord,34.0,Homme,9.0,Oui,0.0,3.0,4688.6,3863.1
7376,Europe,28.0,Femme,14.0,Non,1.0,2.0,5023.6,3570.4
7377,Asie,45.0,Homme,7.0,Non,0.0,2.0,,
7378,AmeriqueDuSud,32.0,Femme,12.0,Oui,0.0,4.0,4938.1,3537.0
7379,Oceanie,24.0,Homme,11.0,Oui,0.0,6.0,4725.6,3294.6
7380,Afrique,32.0,Femme,12.0,Oui,0.0,4.0,3794.4,3040.2
7381,Afrique,43.0,Femme,,Oui,,6.0,2172.3,1418.6
7382,Oceanie,30.0,Femme,7.0,Oui,1.0,3.0,5032.4,3948.1
7383,Europe,31.0,Homme,9.0,Non,0.0,5.0,4323.9,2883.9
7384,Asie,27.0,Femme,9.0,Oui,0.0,2.0,4126.9,3327.7
7385,Asie,45.0,Homme,9.0,Oui,0.0,2.0,4631.8,3589.4
7386,Europe,27.0,Homme,14.0,Non,1.0,4.0,5725.1,3946.2
7387,Oceanie,33.0,Femme,,,1.0,4.0,2762.7,2210.9
7388,AmeriqueDuNord,30.0,Femme,12.0,Non,1.0,5.0,5036.9,3713.8
7389,AmeriqueDuNord,29.0,Homme,7.0,Oui,0.0,4.0,,
7390,Europe,42.0,Homme,12.0,Oui,0.0,,6266.5,4516.4
7391,Europe,23.0,Femme,10.0,Oui,1.0,2.0,5126.7,3292.4
7392,Asie,38.0,Homme,9.0,Non,1.0,5.0,3623.2,3021.2
7393,AmeriqueDuSud,37.0,Femme,14.0,Non,0.0,4.0,4703.9,3322.9
7394,Oceanie,46.0,Homme,13.0,Non,0.0,3.0,5266.6,4176.5
7395,AmeriqueDuNord,26.0,Homme,8.0,Oui,1.0,2.0,4793.1,3337.0
7396,AmeriqueDuNord,40.0,Homme,9.0,Non,1.0,2.0,4317.0,3114.1
7397,Asie,27.0,Femme,13.0,Oui,,6.0,4870.2,3812.5
7398,Afrique,26.0,Femme,8.0,Non,0.0,3.0,2300.6,1474.5
7399,Afrique,45.0,Homme,7.0,Non,1.0,6.0,2492.8,1592.1
7400,Europe,29.0,Femme,12.0,Non,1.0,5.0,4324.1,2679.6
7401,Antarctique,40.0,Homme,9.0,Oui,,2.0,5213.7,4064.4
7402,AmeriqueDuSud,41.0,Homme,10.0,Oui,1.0,,4767.2,3218.8
7403,AmeriqueDuSud,34.0,Femme,9.0,Non,1.0,2.0,3912.0,2585.7
7404,AmeriqueDuNord,39.0,Homme,7.0,Oui,1.0,6.0,4747.2,3163.7
7405,Europe,,Femme,8.0,Non,0.0,5.0,2553.4,2020.5
7406,AmeriqueDuSud,46.0,Femme,13.0,Oui,0.0,4.0,4638.2,3117.8
7407,Europe,31.0,Homme,8.0,Non,1.0,5.0,,
7408,Asie,32.0,Femme,10.0,Oui,,6.0,4074.2,2400.2
7409,AmeriqueDuNord,28.0,Femme,11.0,Non,0.0,4.0,,
7410,Antarctique,26.0,Homme,7.0,Non,1.0,2.0,4621.2,3399.1
7411,Afrique,32.0,Femme,9.0,Non,0.0,5.0,2661.5,1691.0
7412,AmeriqueDuNord,38.0,Homme,12.0,Non,1.0,2.0,4960.6,3045.8
7413,Asie,36.0,Homme,7.0,,1.0,3.0,3759.9,2747.8
7414,Antarctique,34.0,Homme,10.0,Oui,1.0,5.0,5826.0,4224.5
7415,AmeriqueDuNord,40.0,Homme,8.0,Oui,1.0,5.0,4965.9,3946.3
7416,Oceanie,31.0,Femme,14.0,Non,0.0,5.0,4502.2,3459.4
7417,Europe,36.0,Femme,10.0,Non,1.0,2.0,4787.2,3500.4
7418,AmeriqueDuNord,32.0,Femme,11.0,Non,1.0,3.0,4365.6,3252.4
7419,Afrique,29.0,Femme,8.0,Non,1.0,3.0,2970.2,1985.0
7420,Asie,32.0,Femme,8.0,,1.0,4.0,3618.7,2814.1
7421,Oceanie,29.0,Homme,8.0,Oui,,5.0,4471.6,3590.7
7422,Afrique,46.0,Femme,7.0,Oui,0.0,5.0,3127.5,2221.0
7423,Asie,42.0,Femme,13.0,Non,1.0,3.0,4732.5,3388.7
7424,Afrique,47.0,Femme,10.0,,1.0,5.0,3414.7,2348.9
7425,Antarctique,24.0,Femme,7.0,Oui,0.0,3.0,4365.6,2827.6
7426,AmeriqueDuNord,32.0,Femme,10.0,Non,,3.0,4403.7,3391.1
7427,Asie,,Homme,14.0,Non,0.0,4.0,3505.0,2846.5
7428,Antarctique,36.0,Homme,8.0,Non,1.0,4.0,4490.0,2930.3
7429,Oceanie,44.0,Homme,10.0,Oui,0.0,2.0,,
7430,Asie,29.0,Homme,13.0,Oui,1.0,5.0,,
7431,Asie,27.0,Femme,10.0,Oui,0.0,4.0,,
7432,Oceanie,28.0,Femme,12.0,Non,1.0,4.0,4333.4,2827.7
7433,Oceanie,42.0,Homme,8.0,Non,1.0,4.0,4371.1,2715.8
7434,Antarctique,45.0,Homme,13.0,Non,1.0,5.0,5397.4,3607.0
7435,Antarctique,32.0,Femme,,Oui,1.0,3.0,3109.1,2289.9
7436,Afrique,47.0,Homme,11.0,Non,0.0,5.0,3219.4,2720.7
7437,AmeriqueDuNord,33.0,Femme,13.0,Non,1.0,,5442.4,4429.7
7438,Asie,28.0,Femme,6.0,Oui,0.0,5.0,3978.0,2997.6
7439,Oceanie,42.0,Homme,10.0,Non,1.0,3.0,4477.2,3070.4
7440,Europe,36.0,Femme,7.0,Oui,1.0,6.0,4410.4,3367.8
7441,Oceanie,25.0,Femme,8.0,Oui,0.0,4.0,4862.1,2956.7
7442,Asie,32.0,Homme,11.0,Non,1.0,5.0,4468.4,2911.4
7443,Europe,38.0,Femme,11.0,Non,,,4836.7,3500.2
7444,AmeriqueDuSud,35.0,Homme,10.0,Non,0.0,2.0,3828.7,2773.3
7445,Oceanie,42.0,Femme,7.0,Non,1.0,3.0,3927.8,2892.2
7446,Asie,27.0,Homme,12.0,,0.0,6.0,4504.6,3127.5
7447,Afrique,32.0,Femme,8.0,Non,1.0,6.0,,
7448,Afrique,34.0,Homme,9.0,Non,1.0,2.0,3465.0,2878.7
7449,Europe,26.0,Femme,13.0,Non,1.0,4.0,5367.5,4163.9
7450,Asie,35.0,Femme,9.0,Non,1.0,3.0,3603.1,2412.9
7451,AmeriqueDuNord,24.0,Femme,13.0,Oui,,3.0,,
7452,Asie,,Femme,,Non,0.0,,1044.2,986.5
7453,Europe,27.0,Femme,,Non,0.0,4.0,2385.5,1737.0
7454,Antarctique,29.0,Femme,14.0,Non,0.0,5.0,4965.9,3931.8
7455,AmeriqueDuSud,27.0,Femme,9.0,Non,0.0,3.0,2754.3,1844.7
7456,AmeriqueDuNord,25.0,Homme,8.0,Oui,0.0,5.0,3924.9,2849.7
7457,Asie,25.0,Femme,12.0,Oui,,4.0,4442.0,3170.4
7458,AmeriqueDuSud,46.0,Femme,9.0,Non,0.0,4.0,3722.8,2686.9
7459,Antarctique,36.0,Homme,10.0,Oui,0.0,4.0,5358.4,3500.7
7460,Antarctique,47.0,Homme,9.0,Non,1.0,6.0,5149.2,3971.1
7461,Asie,27.0,Homme,12.0,Non,1.0,3.0,4477.5,3077.0
7462,Afrique,38.0,Femme,11.0,Oui,0.0,6.0,4025.5,2920.1
7463,AmeriqueDuSud,43.0,Femme,9.0,Oui,0.0,4.0,3855.6,3061.6
7464,AmeriqueDuNord,27.0,Homme,,Non,1.0,5.0,2754.1,1865.8
7465,Afrique,47.0,Femme,6.0,Oui,1.0,2.0,3933.1,2473.8
7466,AmeriqueDuNord,27.0,Homme,13.0,Non,1.0,4.0,,
7467,Antarctique,33.0,Femme,9.0,Oui,1.0,4.0,5542.3,4155.0
7468,Afrique,43.0,Homme,9.0,Oui,0.0,5.0,3472.8,2607.0
7469,Afrique,31.0,Femme,10.0,Non,0.0,5.0,3049.6,2349.8
7470,Europe,27.0,Homme,12.0,Non,0.0,5.0,4718.7,3762.6
7471,Europe,,Femme,12.0,Oui,,3.0,4774.4,2953.8
7472,Antarctique,34.0,Homme,12.0,Oui,,6.0,5824.8,4069.4
7473,Europe,28.0,Homme,,Oui,0.0,3.0,3494.7,2234.0
7474,Oceanie,26.0,Homme,,Non,1.0,3.0,2783.9,2009.8
7475,Oceanie,44.0,Femme,9.0,Non,1.0,2.0,4812.9,2983.8
7476,AmeriqueDuSud,24.0,Femme,13.0,Non,0.0,3.0,4355.1,3574.9
7477,AmeriqueDuSud,30.0,Femme,7.0,Non,0.0,3.0,2534.8,1614.6
7478,Afrique,39.0,Homme,10.0,Non,0.0,5.0,3176.1,1990.8
7479,Europe,46.0,Femme,7.0,,,3.0,3985.6,2550.1
7480,AmeriqueDuNord,29.0,Homme,11.0,Non,1.0,4.0,4607.4,2928.9
7481,Asie,24.0,Femme,12.0,Oui,0.0,3.0,4757.7,3134.8
7482,Afrique,29.0,Homme,13.0,,0.0,4.0,3329.8,2615.9
7483,AmeriqueDuSud,25.0,Femme,7.0,Oui,1.0,4.0,3549.7,2284.7
7484,Europe,43.0,Homme,,Non,1.0,,2732.9,1999.8
7485,AmeriqueDuNord,27.0,Femme,6.0,Oui,0.0,3.0,4334.0,3243.0
7486,Antarctique,,Homme,8.0,Non,1.0,5.0,3514.7,1975.6
7487,AmeriqueDuNord,42.0,Femme,13.0,Non,0.0,4.0,4991.2,3774.3
7488,AmeriqueDuSud,33.0,Homme,11.0,Non,1.0,3.0,3905.9,2560.5
7489,Oceanie,41.0,Femme,,Non,0.0,4.0,2099.0,1293.2
7490,Asie,33.0,Homme,9.0,Oui,0.0,,4350.4,3489.4
7491,Antarctique,35.0,Homme,14.0,Non,0.0,4.0,5219.3,4004.4
7492,AmeriqueDuSud,32.0,Femme,13.0,Oui,0.0,6.0,4307.1,3096.5
7493,AmeriqueDuNord,36.0,Homme,6.0,Non,0.0,5.0,3363.2,2584.9
7494,AmeriqueDuNord,29.0,Femme,10.0,Oui,1.0,5.0,4728.4,3172.1
7495,Afrique,35.0,Homme,13.0,Non,0.0,2.0,4296.9,3089.3
7496,Asie,29.0,Femme,8.0,Oui,1.0,5.0,4316.6,3340.5
7497,Afrique,,Femme,12.0,Non,0.0,3.0,2770.6,2185.5
7498,Europe,43.0,Femme,10.0,Non,1.0,6.0,4006.1,3003.8
7499,Europe,43.0,Homme,7.0,Oui,0.0,4.0,,
7500,Asie,39.0,Femme,13.0,Non,0.0,5.0,4544.9,3488.3
7501,Oceanie,41.0,Femme,12.0,Oui,1.0,5.0,5700.5,4082.0
7502,Europe,47.0,Femme,9.0,Oui,1.0,,5185.9,3849.2
7503,Europe,26.0,Femme,14.0,Oui,0.0,3.0,6134.4,4559.0
7504,AmeriqueDuSud,45.0,Homme,13.0,Non,0.0,3.0,4512.2,3479.1
7505,Europe,30.0,Homme,10.0,Non,,5.0,3797.7,2513.4
7506,Afrique,41.0,Femme,9.0,Oui,0.0,,3634.1,3028.6
7507,Europe,34.0,Femme,14.0,Non,0.0,6.0,4378.9,3144.9
7508,Asie,27.0,Femme,14.0,Non,1.0,4.0,4664.9,3211.9
7509,Antarctique,25.0,Homme,11.0,Non,0.0,5.0,4514.0,3683.5
7510,Antarctique,39.0,Femme,8.0,Oui,1.0,3.0,5585.1,4218.9
7511,Europe,24.0,Homme,10.0,Non,0.0,,4726.6,3095.4
7512,AmeriqueDuSud,36.0,Homme,11.0,,1.0,3.0,4195.8,2931.5
7513,Europe,27.0,Homme,7.0,Non,0.0,2.0,,
7514,Europe,35.0,Homme,8.0,Oui,0.0,3.0,5128.0,3724.1
7515,Asie,40.0,Homme,7.0,,0.0,3.0,3306.6,2286.0
7516,Antarctique,34.0,Homme,14.0,Non,0.0,5.0,5112.1,3368.2
7517,Europe,35.0,Homme,14.0,Non,1.0,3.0,5486.9,4335.1
7518,Afrique,37.0,Homme,10.0,Non,0.0,3.0,3614.6,2416.3
7519,Europe,27.0,Femme,9.0,Oui,0.0,6.0,4998.1,3586.5
7520,Europe,40.0,Femme,,Oui,0.0,5.0,3059.9,2432.9
7521,Asie,33.0,Femme,8.0,Oui,1.0,4.0,4010.1,2624.3
7522,Antarctique,29.0,Femme,,Non,1.0,2.0,2605.9,1812.1
7523,Asie,37.0,Femme,9.0,Oui,0.0,6.0,4432.0,2977.0
7524,Afrique,25.0,Homme,9.0,Oui,1.0,,3757.0,2907.9
7525,AmeriqueDuSud,37.0,Homme,13.0,Non,1.0,3.0,4453.2,3271.0
7526,Antarctique,42.0,Femme,11.0,Non,1.0,5.0,4934.2,3666.2
7527,Asie,27.0,Femme,8.0,,0.0,4.0,2936.3,2064.3
7528,Afrique,35.0,Femme,8.0,Non,0.0,5.0,2480.9,1566.1
7529,AmeriqueDuNord,42.0,Femme,11.0,Non,0.0,5.0,4645.7,3199.0
7530,Oceanie,29.0,Homme,13.0,Non,,,4732.8,3501.5
7531,Oceanie,25.0,Homme,7.0,Oui,1.0,4.0,4489.9,3289.3
7532,Antarctique,35.0,Femme,13.0,Oui,0.0,2.0,,
7533,Antarctique,,Homme,9.0,Non,0.0,5.0,3441.0,2128.5
7534,Oceanie,34.0,Femme,11.0,Oui,0.0,3.0,4628.3,2932.5
7535,Asie,33.0,Femme,8.0,Non,0.0,6.0,2865.2,2001.7
7536,AmeriqueDuNord,44.0,Homme,13.0,Non,1.0,4.0,,
7537,AmeriqueDuNord,29.0,Homme,9.0,Non,1.0,,,
7538,Europe,38.0,Homme,8.0,Non,1.0,2.0,4679.5,3447.0
7539,Oceanie,28.0,Femme,9.0,Non,1.0,6.0,3580.7,2942.5
7540,Afrique,41.0,Homme,14.0,Non,,3.0,4410.8,2534.4
7541,Europe,29.0,Homme,7.0,Oui,1.0,5.0,4965.3,3472.8
7542,Europe,43.0,Homme,7.0,Oui,1.0,6.0,4976.7,3627.6
7543,AmeriqueDuNord,29.0,Homme,10.0,Oui,1.0,3.0,5707.8,4247.4
7544,Asie,24.0,Homme,7.0,Non,1.0,5.0,3655.7,2246.4
7545,Afrique,40.0,Femme,7.0,Non,0.0,2.0,2372.1,1636.1
7546,Europe,44.0,Femme,7.0,Oui,0.0,5.0,4390.2,2863.8
7547,Afrique,36.0,Femme,8.0,Oui,1.0,3.0,3440.4,2446.7
